ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (mm),Anchura (mm),Altura (mm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3
12046,variable,TSC111,Tubo de hierro cuadrado 18x18x2 mm.,1,0,visible,"Tubo de hierro cuadrado 18x18x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 18x18x2 mm. </h2>,,,taxable,,1,,,0,0,1.04,2,18,18,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,110,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12047,variable,TSC112,Tubo de hierro cuadrado 20x20x1 mm.,1,0,visible,"Tubo de hierro cuadrado 20x20x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 20x20x1 mm. </h2>,,,taxable,,1,,,0,0,0.62,1,20,20,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,111,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12048,variable,TSC113,Tubo de hierro cuadrado 20x20x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 20x20x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 20x20x1.5 mm. </h2>,,,taxable,,1,,,0,0,0.9,1.5,20,20,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,112,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12049,variable,TSC114,Tubo de hierro cuadrado 20x20x2 mm.,1,0,visible,"Tubo de hierro cuadrado 20x20x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 20x20x2 mm. </h2>,,,taxable,,1,,,0,0,1.16,2,20,20,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,113,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12050,variable,TSC115,Tubo de hierro cuadrado 25x25x1 mm.,1,0,visible,"Tubo de hierro cuadrado 25x25x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 25x25x1 mm. </h2>,,,taxable,,1,,,0,0,0.78,1,25,25,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,114,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12051,variable,TSC116,Tubo de hierro cuadrado 25x25x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 25x25x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 25x25x1.5 mm. </h2>,,,taxable,,1,,,0,0,1.14,1.5,25,25,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,115,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12052,variable,TSC117,Tubo de hierro cuadrado 25x25x2 mm.,1,0,visible,"Tubo de hierro cuadrado 25x25x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 25x25x2 mm. </h2>,,,taxable,,1,,,0,0,1.5,2,25,25,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,116,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12053,variable,TSC118,Tubo de hierro cuadrado 28x28x1 mm.,1,0,visible,"Tubo de hierro cuadrado 28x28x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 28x28x1 mm. </h2>,,,taxable,,1,,,0,0,0.87,1,28,28,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,117,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12054,variable,TSC119,Tubo de hierro cuadrado 28x28x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 28x28x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 28x28x1.5 mm. </h2>,,,taxable,,1,,,0,0,1.29,1.5,28,28,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,118,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12055,variable,TSC120,Tubo de hierro cuadrado 28x28x2 mm.,1,0,visible,"Tubo de hierro cuadrado 28x28x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 28x28x2 mm. </h2>,,,taxable,,1,,,0,0,1.69,2,28,28,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,119,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12056,variable,TSC121,Tubo de hierro cuadrado 30x30x1 mm.,1,0,visible,"Tubo de hierro cuadrado 30x30x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 30x30x1 mm. </h2>,,,taxable,,1,,,0,0,0.95,1,30,30,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,120,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12057,variable,TSC122,Tubo de hierro cuadrado 30x30x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 30x30x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 30x30x1.5 mm. </h2>,,,taxable,,1,,,0,0,1.39,1.5,30,30,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,121,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12058,variable,TSC123,Tubo de hierro cuadrado 30x30x2 mm.,1,0,visible,"Tubo de hierro cuadrado 30x30x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 30x30x2 mm. </h2>,,,taxable,,1,,,0,0,1.82,2,30,30,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,122,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12059,variable,TSC124,Tubo de hierro cuadrado 30x30x3 mm.,1,0,visible,"Tubo de hierro cuadrado 30x30x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 30x30x3 mm. </h2>,,,taxable,,1,,,0,0,2.36,3,30,30,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,123,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12060,variable,TSC125,Tubo de hierro cuadrado 32x32x1 mm.,1,0,visible,"Tubo de hierro cuadrado 32x32x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 32x32x1 mm. </h2>,,,taxable,,1,,,0,0,1.03,1,32,32,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,124,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12061,variable,TSC126,Tubo de hierro cuadrado 32x32x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 32x32x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 32x32x1.5 mm. </h2>,,,taxable,,1,,,0,0,1.52,1.5,32,32,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,125,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12062,variable,TSC127,Tubo de hierro cuadrado 32x32x2 mm.,1,0,visible,"Tubo de hierro cuadrado 32x32x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 32x32x2 mm. </h2>,,,taxable,,1,,,0,0,2,2,32,32,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,126,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12063,variable,TSC128,Tubo de hierro cuadrado 35x35x1 mm.,1,0,visible,"Tubo de hierro cuadrado 35x35x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 35x35x1 mm. </h2>,,,taxable,,1,,,0,0,1.1,1,35,35,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,127,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12064,variable,TSC129,Tubo de hierro cuadrado 35x35x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 35x35x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 35x35x1.5 mm. </h2>,,,taxable,,1,,,0,0,1.63,1.5,35,35,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,128,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12065,variable,TSC130,Tubo de hierro cuadrado 35x35x2 mm.,1,0,visible,"Tubo de hierro cuadrado 35x35x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 35x35x2 mm. </h2>,,,taxable,,1,,,0,0,2.15,2,35,35,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,129,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12066,variable,TSC131,Tubo de hierro cuadrado 35x35x3 mm.,1,0,visible,"Tubo de hierro cuadrado 35x35x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 35x35x3 mm. </h2>,,,taxable,,1,,,0,0,2.94,3,35,35,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,130,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12067,variable,TSC132,Tubo de hierro cuadrado 38x38x1 mm.,1,0,visible,"Tubo de hierro cuadrado 38x38x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 38x38x1 mm. </h2>,,,taxable,,1,,,0,0,1.21,1,38,38,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,131,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12068,variable,TSC133,Tubo de hierro cuadrado 38x38x3 mm.,1,0,visible,"Tubo de hierro cuadrado 38x38x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 38x38x3 mm. </h2>,,,taxable,,1,,,0,0,2.94,3,38,38,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,132,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12069,variable,TSC134,Tubo de hierro cuadrado 40x40x1 mm.,1,0,visible,"Tubo de hierro cuadrado 40x40x1 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 40x40x1 mm. </h2>,,,taxable,,1,,,0,0,1.26,1,40,40,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,133,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12070,variable,TSC135,Tubo de hierro cuadrado 40x40x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 40x40x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 40x40x1.5 mm. </h2>,,,taxable,,1,,,0,0,1.88,1.5,40,40,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,134,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12071,variable,TSC136,Tubo de hierro cuadrado 40x40x2 mm.,1,0,visible,"Tubo de hierro cuadrado 40x40x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 40x40x2 mm. </h2>,,,taxable,,1,,,0,0,2.48,2,40,40,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,135,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12072,variable,TSC137,Tubo de hierro cuadrado 40x40x3 mm.,1,0,visible,"Tubo de hierro cuadrado 40x40x3 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 40x40x3 mm. </h2>,,,taxable,,1,,,0,0,3.43,3,40,40,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,136,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12073,variable,TSC138,Tubo de hierro cuadrado 40x40x4 mm.,1,0,visible,"Tubo de hierro cuadrado 40x40x4 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 40x40x4 mm. </h2>,,,taxable,,1,,,0,0,4.37,4,40,40,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,137,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12074,variable,TSC139,Tubo de hierro cuadrado 45x45x1.5 mm.,1,0,visible,"Tubo de hierro cuadrado 45x45x1.5 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 45x45x1.5 mm. </h2>,,,taxable,,1,,,0,0,2.13,1.5,45,45,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,138,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
12075,variable,TSC140,Tubo de hierro cuadrado 45x45x2 mm.,1,0,visible,"Tubo de hierro cuadrado 45x45x2 mm. Tubo de acero de calidad S235JR, perfecto para cualquier proyecto que requiera una pieza de metal resistente. No importa si necesita una pieza corta o larga, nuestro servicio de corte a medida lo ayudará a conseguir el tamaño exacto que necesita.",<h2>Tubo de hierro cuadrado 45x45x2 mm. </h2>,,,taxable,,1,,,0,0,2.8,2,45,45,1,,,,"Perfiles de Acero, Perfiles de Acero > Tubos de Hierro > Tubo Soldado Cuadrado, Perfiles de Acero > Tubos de Hierro",,,https://www.rejasmodernas.com/wp-content/uploads/2022/10/tubos-soldados-cuadrados_auto_x2-min-e1666260715352.webp,,,,,,,,,139,Color,"Blanco, Hierro, Negro, Oxido, Personalizado",1,1,Oxido,Calidad del acero,S235JR,1,1,Corte a medida,Disponible,1,1
